State_Label,State_Timestamp
1,0
2,0
3,0.49875566363334656
4,0.9998465776443481
5,1.499774694442749
6,1.9997119903564453
7,2.4996228218078613
8,2.9995226860046387
9,3.4999213218688965
10,3.9994733333587646
11,4.49932336807251
12,4.999212265014648
13,5.499979496002197
14,5.9994282722473145
15,6.499372482299805
16,6.999728202819824
17,7.499874591827393
18,7.999765396118164
19,8.499260902404785
20,8.999465942382812
21,9.499773979187012
22,9.999102592468262
23,10.49978256225586
24,10.999576568603516
25,11.499560356140137
26,11.999926567077637
27,12.499147415161133
28,12.999124526977539
29,13.499335289001465
30,13.999795913696289
31,14.499078750610352
32,14.999862670898438
33,15.499746322631836
34,15.999521255493164
35,16.498859405517578
36,16.99910545349121
37,17.499372482299805
38,17.99959373474121
39,18.499963760375977
40,18.999217987060547
41,19.498966217041016
42,19.99860191345215
43,20.499549865722656
44,20.999231338500977
45,21.499759674072266
46,21.999996185302734
47,22.49951171875
48,22.998918533325195
49,23.499040603637695
50,23.9990234375
51,24.498775482177734
52,24.998620986938477
53,25.49942970275879
54,25.99839210510254
55,26.498369216918945
56,26.99896812438965
57,27.49948501586914
58,27.999298095703125
59,28.498586654663086
60,28.999160766601562
61,29.49906349182129
62,29.999839782714844
63,30.499330520629883
64,30.999114990234375
65,31.498498916625977
66,31.999618530273438
67,32.499088287353516
68,32.9985466003418
69,33.49966812133789
70,33.99892807006836
71,34.49897766113281
72,34.99872970581055
73,35.49967575073242
74,35.999080657958984
75,36.49863815307617
76,36.99985122680664
77,37.49938201904297
78,37.998985290527344
79,38.49842834472656
80,38.99964904785156
81,39.499473571777344
82,39.9996223449707
83,40.49979782104492
84,40.999576568603516
85,41.49958038330078
86,41.999881744384766
87,42.499725341796875
88,42.999691009521484
89,43.499576568603516
90,43.9996337890625
91,44.49984359741211
92,44.99842834472656
93,45.49859619140625
94,45.998756408691406
95,46.49876403808594
96,46.998626708984375
97,47.49863815307617
98,47.99868392944336
99,48.499534606933594
100,48.999874114990234
101,49.49864196777344
102,49.99909973144531
103,50.49949645996094
104,50.999755859375
105,51.498443603515625
106,51.998870849609375
107,52.49928665161133
108,52.99949645996094
109,53.49976348876953
110,53.99996566772461
111,54.498538970947266
112,54.99872589111328
113,55.49882125854492
114,55.99891662597656
115,56.49897384643555
116,56.9989128112793
117,57.499691009521484
118,57.99967575073242
119,58.499542236328125
120,58.99968338012695
121,59.49979782104492
122,59.999839782714844

