State_Label,State_Timestamp
1,0
2,0
3,0.4986422061920166
4,0.999997079372406
5,1.4991936683654785
6,1.9996527433395386
7,2.4993908405303955
8,2.9989142417907715
9,3.4991345405578613
10,3.9994115829467773
11,4.499554634094238
12,4.999846458435059
13,5.499801158905029
14,5.999324321746826
15,6.499350547790527
16,6.999088764190674
17,7.499389171600342
18,7.999803066253662
19,8.499593734741211
20,8.999926567077637
21,9.49914264678955
22,9.999123573303223
23,10.4995698928833
24,10.999302864074707
25,11.49981689453125
26,11.999917030334473
27,12.499380111694336
28,12.999174118041992
29,13.499372482299805
30,13.999433517456055
31,14.499654769897461
32,14.99932861328125
33,15.499350547790527
34,15.999338150024414
35,16.499839782714844
36,16.999692916870117
37,17.49907112121582
38,17.999120712280273
39,18.49980926513672
40,18.999574661254883
41,19.499223709106445
42,19.999849319458008
43,20.49985694885254
44,20.999736785888672
45,21.499300003051758
46,21.999433517456055
47,22.499929428100586
48,22.999588012695312
49,23.49951171875
50,23.99956703186035
51,24.499225616455078
52,24.999279022216797
53,25.499237060546875
54,25.99948501586914
55,26.49968147277832
56,26.999988555908203
57,27.499258041381836
58,27.999834060668945
59,28.499711990356445
60,28.999584197998047
61,29.49953842163086
62,29.99943733215332
63,30.49976921081543
64,30.999765396118164
65,31.499568939208984
66,31.999557495117188
67,32.499515533447266
68,32.99918746948242
69,33.49944305419922
70,33.99988555908203
71,34.499481201171875
72,34.999298095703125
73,35.499874114990234
74,35.99949264526367
75,36.49992370605469
76,36.999603271484375
77,37.499114990234375
78,37.99958801269531
79,38.499122619628906
80,38.99985122680664
81,39.49951934814453
82,39.999698638916016
83,40.49921417236328
84,40.99998474121094
85,41.4993782043457
86,41.99957275390625
87,42.49972915649414
88,42.999534606933594
89,43.49986267089844
90,43.999168395996094
91,44.49928665161133
92,44.99955368041992
93,45.49980545043945
94,45.999244689941406
95,46.499637603759766
96,46.999698638916016
97,47.49973678588867
98,47.99912643432617
99,48.49921417236328
100,48.999290466308594
101,49.499488830566406
102,49.99950408935547
103,50.499351501464844
104,50.9998779296875
105,51.499393463134766
106,51.99979782104492
107,52.49919128417969
108,52.99903106689453
109,53.49998474121094
110,53.99995803833008
111,54.499141693115234
112,54.999996185302734
113,55.499732971191406
114,55.99981689453125
115,56.49913787841797
116,56.99997329711914
117,57.49993896484375
118,57.99951171875
119,58.498661041259766
120,58.99922180175781
121,59.499881744384766
122,59.999107360839844

