State_Label,State_Timestamp
1,0
2,0
3,0.49875566363334656
4,0.9992348551750183
5,1.4994293451309204
6,1.9989155530929565
7,2.4997339248657227
8,2.9989731311798096
9,3.499175548553467
10,3.999213457107544
11,4.499810695648193
12,4.999045372009277
13,5.499054431915283
14,5.998917579650879
15,6.4997639656066895
16,6.998940944671631
17,7.499171733856201
18,7.999345779418945
19,8.499576568603516
20,8.999229431152344
21,9.499284744262695
22,9.9995698928833
23,10.499737739562988
24,10.999418258666992
25,11.499974250793457
26,11.998894691467285
27,12.499617576599121
28,12.999714851379395
29,13.499471664428711
30,13.999519348144531
31,14.499536514282227
32,14.999216079711914
33,15.499353408813477
34,15.998960494995117
35,16.499921798706055
36,16.998981475830078
37,17.498991012573242
38,17.9987735748291
39,18.49940299987793
40,18.999652862548828
41,19.499759674072266
42,19.998937606811523
43,20.498817443847656
44,20.998992919921875
45,21.498910903930664
46,21.999591827392578
47,22.49982261657715
48,22.999231338500977
49,23.499752044677734
50,23.998615264892578
51,24.499284744262695
52,24.99863052368164
53,25.499948501586914
54,25.999773025512695
55,26.499717712402344
56,26.99878692626953
57,27.499652862548828
58,27.999616622924805
59,28.499521255493164
60,28.999435424804688
61,29.49919891357422
62,29.998672485351562
63,30.499216079711914
64,30.999771118164062
65,31.499399185180664
66,31.998600006103516
67,32.49884033203125
68,32.999393463134766
69,33.4991455078125
70,33.9996452331543
71,34.49970245361328
72,34.99981689453125
73,35.49947738647461
74,35.99909973144531
75,36.49988555908203
76,36.999717712402344
77,37.49934005737305
78,37.999671936035156
79,38.49908447265625
80,38.99932098388672
81,39.49950408935547
82,39.99956130981445
83,40.499385833740234
84,40.99993896484375
85,41.49870681762695
86,41.99991989135742
87,42.49917221069336
88,42.99966812133789
89,43.498416900634766
90,43.998992919921875
91,44.49950408935547
92,44.999725341796875
93,45.499595642089844
94,45.99989700317383
95,46.49928665161133
96,46.998531341552734
97,47.49982452392578
98,47.99998092651367
99,48.49886703491211
100,48.99906539916992
101,49.49932098388672
102,49.99920654296875
103,50.4993782043457
104,50.99891662597656
105,51.498600006103516
106,51.99893569946289
107,52.499332427978516
108,52.998409271240234
109,53.498756408691406
110,53.99915313720703
111,54.498844146728516
112,54.999305725097656
113,55.49989700317383
114,55.99869918823242
115,56.499732971191406
116,56.99876403808594
117,57.498985290527344
118,57.999603271484375
119,58.49925994873047
120,58.99856185913086
121,59.49917221069336
122,59.99855041503906

